agent_id,c,alpha,beta,acbar,sigma,pro,cbar,wtp_wta_max
198,0.0,25.74952600813771,1.8409531148887517,6.993531176836556,0.39466410781242783,0,6.993531176836556,90.04005646333741
199,0.0,32.33585563770297,1.208113874480156,13.382784653316264,0.39724782765036687,0,13.382784653316264,216.37189629005076
200,0.0,25.92116461343297,1.7557762753688602,7.381682101834801,0.3986729569472912,0,7.381682101834801,95.67089844284588
201,0.0,20.78024070746951,1.6537895285896398,6.282613460852847,0.3998858968139493,0,6.282613460852847,65.27710999425511
202,0.0,28.243048586419096,1.8723079914692693,7.542308400942019,0.40134203709746946,0,7.542308400942019,106.50889131078118
203,0.0,29.985953817625415,1.2083543324312722,12.407765260911551,0.40373751681858744,0,12.407765260911551,186.02933804681535
204,0.0,20.908654747939465,1.6653190308621753,6.277672434066449,0.40494950275605535,0,6.277672434066449,65.62884277227609
205,0.0,21.50501931264135,1.545812122245077,6.955896839975709,0.40629242869573634,0,6.955896839975709,74.79334794020927
206,0.0,30.504864051677444,1.40094034193354,10.887281613139734,0.4083943593636655,0,10.887281613139734,166.05752275057756
207,0.0,25.153669866845792,1.6121649326270355,7.801208597763533,0.4099004836820411,0,7.801208597763533,98.11451281527145
208,0.0,21.765382070963245,1.3352601149671628,8.15024047636535,0.4114739931233322,0,8.15024047636535,88.69654896916067
209,0.0,37.504456773062415,1.8734213787450322,10.009615882088926,0.4134064790591568,0,10.009615882088926,187.7026030823816
210,0.0,23.433016958518028,1.4927912203281415,7.848725474606906,0.41492177712578554,0,7.848725474606906,91.95965857460804
211,0.0,37.36172888901632,1.1741462405252716,15.910168426848601,0.4179934411220536,0,15.910168426848601,297.21569967125237
212,0.0,20.298292037754745,1.8451963610117783,5.500306760475228,0.41905534655204707,0,5.500306760475228,55.82341646068146
213,0.0,25.2062774647994,1.5375118684279276,8.197100127289511,0.420637902855619,0,8.197100127289511,103.30919010760094
214,0.0,21.72943890693054,1.4755226344739465,7.363302466274101,0.4220594837259458,0,7.363302466274101,80.00021554707702
215,0.0,26.33800367769593,1.9608733380869985,6.715886020305353,0.42335607246958223,0,6.715886020305353,88.44151535089453
216,0.0,38.506950573796765,1.6992084091436466,11.33084981412115,0.4255436397213797,0,11.33084981412115,218.15823687573868
217,0.0,33.96223071056568,1.740218095459276,9.758038604236674,0.4274275554066623,0,9.758038604236674,165.7023791798461
218,0.0,24.779366984374462,1.7631498529897534,7.027016717369873,0.4287842119594298,0,7.027016717369873,87.06251302252123
219,0.0,35.608910527874826,1.9998024001163892,8.903107258447728,0.43050307208001387,0,8.903107258447728,158.51497489306902
220,0.0,30.34424527301604,1.126236855304592,13.471520280167622,0.43310392347953497,0,13.471520280167622,204.39155779090805
221,0.0,36.887734411731515,1.5862260924351634,11.627514699087353,0.4353487657281559,0,11.627514699087353,214.45633704421928
222,0.0,36.88106372108904,1.712258597338109,10.769711940247998,0.43742799804861415,0,10.769711940247998,198.59921616302995
223,0.0,32.489044357458965,1.3026980434046016,12.469906023865992,0.43983547484852764,0,12.469906023865992,202.56766497136348
224,0.0,39.10380531164981,1.0728122479990791,18.224906261362598,0.44335402895157033,0,18.224906261362598,356.3315931336954
225,0.0,34.79077357558117,1.3451392781732876,12.932033931396079,0.44585072552698524,0,12.932033931396079,224.9577321894669
226,0.0,28.06263951680087,1.8672270088729195,7.514522707589747,0.44730150142267533,0,7.514522707589747,105.43867094195276
227,0.0,30.92055611483631,1.6141195210588695,9.578149483797919,0.4491506871843174,0,9.578149483797919,148.080854295032
228,0.0,27.456794034266412,1.4641258894092721,9.376514080132942,0.4509609446208032,0,9.376514080132942,128.72450792880457
229,0.0,25.754005700195677,1.2583100529212599,10.233569079578539,0.45293666762081985,0,10.233569079578539,131.77769820440594
230,0.0,20.50509895077846,1.585000608071213,6.468482991855478,0.45418549200680347,0,6.468482991855478,66.31844190471203
231,0.0,31.351566446373432,1.8525229041572358,8.461856632384292,0.45581916298136177,0,8.461856632384292,132.64623023494093
232,0.0,22.048540458889033,1.396748498562519,7.892809794168586,0.45734297209662084,0,7.892809794168586,87.01246804052084
233,0.0,27.85552749365715,1.3792381065661394,10.09815758462782,0.4592925521544283,0,10.09815758462782,140.64475311694136
234,0.0,22.628855469190214,1.2409723521886682,9.117389049514413,0.4610527821489834,0,9.117389049514413,103.1580395289196
235,0.0,31.44167544309052,1.2562764252060132,12.513836450419138,0.4634687402864896,0,12.513836450419138,196.72799211099723
236,0.0,31.750038079126142,1.0400356514466595,15.26391813346146,0.4664156372969208,0,15.26391813346146,242.31499098703273
